http://dbpedia.org/ontology/Ambassador	0.001205,-0.000120,0.000124,-0.001608,-0.002812,-0.000285,0.002518,-0.001103,0.000593,-0.004186,-0.004449,-0.004227,0.005783,0.001243,0.001292,-0.000291,-0.000742,-0.002979,-0.000557,-0.000588,-0.001611,0.004621,0.000664,-0.002132,-0.001027,0.001330,0.001241,0.002674,-0.000347,0.000343,0.004156,0.000257,-0.003372,0.002367,0.000020,0.001770,-0.004067,-0.000092,0.000709,0.000315,-0.000101,0.001017,-0.004790,0.000676,0.001979,0.001023,-0.000340,-0.001399,0.001034,-0.003211,-0.003357,-0.002814,0.001086,-0.001060,0.001082,-0.000496,-0.002309,0.000601,-0.001543,-0.000716,-0.002040,0.002485,-0.001795,-0.001345,-0.000739,0.001742,-0.001753,0.000572,0.000995,-0.000551,-0.000600,0.000671,0.002295,0.000906,-0.003327,0.000236,0.001514,0.003794,-0.000350,-0.002381,-0.003364,0.004041,0.000210,0.002825,-0.000250,-0.000556,0.000285,0.002467,-0.003094,-0.000971,-0.002714,-0.002352,-0.001301,0.000976,-0.000384,-0.001044,-0.001370,0.003547,-0.002229,0.002374,0.002574,-0.002221,0.002328,0.000681,-0.000545,-0.002979,-0.001409,-0.001931,-0.004218,-0.000584,-0.000836,-0.003474,-0.001638,0.000509,0.000392,-0.001842,0.002679,-0.002981,0.002284,-0.001680,-0.001151,-0.001457,0.000153,-0.002645,0.001511,0.001745,-0.003573,0.001156,-0.000244,0.002687,0.002051,0.000263,0.000683,0.000543,-0.000376,0.000420,-0.000920,0.004388,0.000742,-0.000354,-0.001847,0.001036,-0.001050,0.001457,0.001399,0.000237,-0.001919,-0.000087,-0.001339,-0.000241,0.002683,0.001018,0.001393,-0.005725,-0.003248,0.001362,0.002596,-0.002867,-0.002441,-0.004886,0.003556,0.000339,-0.000036,-0.001669,0.002133,0.000320,0.005262,-0.001400,-0.000220,-0.000049,0.002780,0.002349,0.001539,0.000482,-0.002408,-0.002597,-0.002326,-0.000164,-0.000044,0.001216,0.003959,-0.000020,0.002913,-0.000734,-0.003860,-0.002684,0.001305,0.001400,-0.000335,-0.002935,0.002391,-0.003200,0.002979,-0.001686,-0.002452,-0.002946,-0.001509,0.001955,-0.002583,-0.001586
http://dbpedia.org/ontology/Architect	-0.005348,-0.003603,0.001999,-0.003653,0.000279,0.000744,0.007655,-0.004667,-0.007102,-0.000360,-0.004366,-0.001542,-0.009306,0.007000,0.008044,0.004919,-0.000820,-0.002858,0.000054,-0.000388,-0.002525,0.009549,-0.010394,0.009351,0.005097,0.004290,0.000368,0.004829,-0.001557,0.001641,0.005070,0.006640,0.001697,-0.003453,-0.000266,-0.007537,-0.009268,0.003219,0.006573,-0.001360,0.004227,-0.006757,-0.002863,0.000073,0.003386,-0.003498,-0.002197,0.000982,-0.003336,-0.004948,-0.002029,0.001497,0.000504,-0.000000,0.000803,-0.006977,0.000299,-0.001228,-0.002548,-0.008321,0.003113,-0.006063,-0.001500,0.000994,0.000172,0.000543,0.002530,-0.003145,0.001456,-0.010002,-0.000022,-0.001220,0.005532,0.002124,0.001721,0.002658,-0.004220,0.001818,0.000048,-0.004319,-0.003536,-0.003018,-0.002138,0.000089,0.002769,-0.006227,-0.002166,-0.003096,-0.009103,-0.013367,0.000437,-0.000494,-0.004142,0.001783,-0.000017,-0.003231,-0.009078,-0.001290,-0.007640,-0.001661,0.002904,-0.008285,0.003121,-0.007181,-0.001818,-0.006120,0.002364,0.001917,-0.004828,0.001007,-0.001603,-0.006192,-0.004478,-0.003930,-0.002198,-0.000365,0.007981,-0.009581,-0.002236,-0.004581,-0.001444,-0.009298,-0.001068,0.003111,-0.002233,0.000043,-0.001879,0.000929,0.001145,0.001902,-0.001460,0.001625,-0.013167,-0.002973,0.003997,-0.002331,-0.000620,-0.004236,-0.002129,-0.007098,0.006627,-0.002235,-0.006987,-0.003880,0.000948,0.015396,-0.005790,-0.004802,-0.000534,-0.010095,0.003584,-0.003450,0.005400,-0.013687,-0.002667,0.002887,0.002090,-0.005482,0.008398,0.001475,0.002864,-0.001316,-0.001891,0.008143,-0.004214,-0.003946,0.002635,-0.000052,-0.002325,-0.003074,0.001609,-0.001421,0.002820,-0.001577,-0.007422,-0.008260,0.004966,-0.002593,0.000595,0.001864,-0.005339,0.000669,-0.000713,0.000427,0.003872,-0.000819,0.007802,0.001464,-0.002652,0.002572,-0.005470,0.005277,0.003598,-0.002081,-0.001992,-0.004649,-0.003499,0.004264,0.001288,0.004303
http://dbpedia.org/ontology/Artist	-0.006609,-0.007327,0.000819,-0.007130,-0.005596,0.007452,0.015374,-0.001916,-0.000278,-0.006641,-0.009012,-0.003506,0.010634,0.006216,0.008266,-0.005036,0.004439,0.001507,0.010841,-0.004935,-0.003225,0.016334,-0.004504,0.003953,-0.003319,0.008864,0.006061,0.000905,0.000708,-0.005377,0.005890,0.009061,-0.003958,-0.001821,0.006847,0.007891,-0.011849,0.007927,0.005188,-0.001161,0.000330,0.002161,-0.014676,-0.004018,0.001782,0.000225,0.002302,-0.000110,-0.002483,-0.007889,-0.001205,-0.010572,-0.012540,-0.000120,-0.004562,-0.001485,-0.005058,-0.001191,-0.008532,-0.007616,-0.001330,-0.008653,-0.006995,-0.000495,0.001480,0.002022,0.005165,-0.007317,-0.001329,-0.010742,-0.006300,0.001508,0.003515,-0.002576,-0.000764,0.008411,0.004381,0.008565,-0.003095,0.001190,-0.004695,0.005489,0.000093,-0.002312,-0.003676,-0.001349,0.000474,0.003080,-0.012902,-0.008436,-0.003837,-0.001623,-0.006362,0.008534,0.003878,-0.004063,-0.007800,0.001239,-0.006922,0.005214,0.000190,-0.003279,0.009324,-0.006792,-0.000084,-0.002868,0.003533,-0.004877,-0.013198,-0.004278,-0.000068,-0.003816,-0.008996,0.003209,-0.002245,-0.005970,0.013328,-0.009440,-0.002543,-0.005732,-0.000666,-0.005025,0.000089,-0.002663,-0.006687,-0.008534,-0.006593,-0.006253,0.002118,-0.002580,0.001855,-0.001315,-0.007919,0.003052,-0.000680,0.007265,0.007148,0.007995,0.003373,-0.012214,0.007426,-0.004928,0.002103,0.002737,0.003260,0.010284,0.001808,-0.001401,0.000769,-0.011996,0.002609,-0.008246,0.005407,-0.010378,-0.008069,0.006777,0.003581,-0.007996,0.003732,-0.006543,0.003615,-0.008522,-0.001078,-0.002732,-0.000995,-0.006447,0.006638,-0.003294,-0.003822,-0.000619,0.000124,0.001514,0.004430,0.003003,-0.006301,-0.012981,0.000049,-0.005160,-0.001421,0.000629,0.006388,-0.001324,0.003630,0.004534,-0.002519,-0.011279,0.007080,0.000496,-0.004825,0.003092,0.007856,-0.005444,0.007292,0.003149,-0.000270,-0.008153,-0.006297,0.002124,0.002752,-0.000116
http://dbpedia.org/ontology/Astronaut	-0.004138,-0.000930,0.002146,-0.002714,0.001350,-0.002047,0.002384,-0.002282,-0.001905,0.001248,0.000869,-0.003240,-0.002862,0.002310,0.003619,0.000457,0.001100,-0.000332,0.000386,0.001117,-0.001787,0.002870,-0.005528,0.002554,0.000741,-0.002374,-0.000453,0.001740,0.002628,-0.000307,0.002508,0.003087,-0.000144,0.001049,-0.001933,-0.005247,-0.001878,0.001427,0.001512,0.001798,-0.000590,-0.004305,0.003045,0.000942,0.000468,-0.002399,0.001203,0.001132,-0.000272,0.000672,-0.001821,0.003626,0.002457,0.000419,-0.001209,-0.005308,-0.000435,-0.000385,-0.002422,-0.002917,0.001169,0.000656,-0.002953,-0.000244,0.000582,0.000444,0.002218,-0.001349,0.000284,-0.000172,0.001482,-0.002917,-0.001210,-0.002077,-0.003131,0.001140,-0.002673,0.000000,0.001173,-0.001164,0.000249,0.000331,-0.001874,0.001935,-0.001073,-0.002861,-0.001339,-0.000934,-0.000914,-0.005607,0.002048,0.000769,-0.000480,0.000679,-0.000932,0.001685,-0.001955,0.001121,-0.001218,-0.000663,0.002109,-0.004356,0.003044,-0.004068,-0.003580,-0.001157,-0.002941,-0.000187,-0.003783,0.001714,0.000700,0.000659,0.000118,0.001463,-0.001489,-0.001909,0.004221,-0.000656,-0.000427,-0.000756,-0.000545,-0.004312,-0.000996,0.002093,0.002247,-0.000426,0.001177,0.003286,0.001689,0.003018,0.000848,0.003564,-0.006398,-0.000906,0.000976,-0.002453,-0.002306,-0.002026,-0.001316,-0.002129,0.003156,-0.002186,-0.001921,-0.003819,-0.000088,0.003956,-0.001961,-0.001353,0.001933,-0.003970,0.002799,0.002143,0.000202,-0.002573,0.001482,0.002080,0.000988,-0.003051,0.003852,0.002569,0.002823,-0.002932,-0.002581,0.003696,-0.004794,-0.001746,-0.002925,-0.001692,-0.002296,-0.004403,0.000919,-0.000383,-0.001871,0.000361,-0.001114,-0.002058,0.002445,0.002497,-0.000457,0.002030,-0.002577,0.000176,-0.001491,-0.001317,0.000107,-0.002453,0.001440,0.002355,-0.000744,-0.000604,0.000211,0.002774,0.002290,-0.001876,-0.001846,-0.002075,-0.002929,0.000505,-0.000055,0.001280
http://dbpedia.org/ontology/Athlete	-0.000686,0.000493,0.001569,0.002373,-0.002132,-0.001631,-0.000870,0.002073,0.000450,0.000139,0.001249,0.001547,-0.001514,0.002203,-0.001477,0.001999,0.000957,0.002405,0.000289,-0.000940,0.001310,0.001301,-0.001677,-0.001608,0.000981,0.002166,0.000985,0.000777,-0.000767,0.000657,0.000124,0.000327,0.001392,-0.000986,-0.002031,-0.002096,-0.000017,-0.002048,-0.000899,-0.001744,-0.000433,-0.001319,-0.002298,0.001790,0.001787,0.000328,-0.001098,0.000500,-0.001609,-0.001577,0.000170,-0.001800,0.001807,0.000353,-0.001253,0.000434,0.000183,-0.001334,0.002330,-0.001144,-0.000515,0.001776,0.001855,-0.001734,0.000174,-0.002198,-0.001818,-0.000093,0.001760,0.000431,0.001829,-0.001186,0.001974,0.001590,0.002143,-0.000856,0.000414,0.001251,-0.000381,0.002395,-0.001787,-0.000717,0.001388,-0.001815,-0.002119,0.001498,-0.002354,0.000855,-0.000939,-0.001022,-0.000596,-0.000180,0.001004,-0.001007,0.002082,-0.001938,0.000471,0.001397,-0.002067,-0.001084,-0.001673,-0.002352,0.001081,0.000097,-0.001315,-0.001462,0.001815,0.000151,0.000963,-0.001338,-0.000581,-0.001502,0.001983,0.001658,-0.001483,0.001031,0.001476,0.000691,-0.000296,0.000254,0.001121,-0.001024,-0.001166,-0.001310,-0.000264,-0.001065,-0.000167,-0.002451,0.002169,0.001978,-0.000736,-0.001823,-0.000529,-0.001360,0.000481,-0.002307,-0.000597,-0.000269,0.001085,0.001712,-0.000711,-0.000108,-0.000706,-0.001297,0.000504,-0.001931,-0.001008,-0.002393,-0.000366,0.000212,0.000503,0.002055,-0.001119,0.001411,-0.002323,-0.002149,-0.001876,0.000960,-0.000133,-0.000279,-0.001191,0.001280,0.000630,-0.000762,0.000077,0.000424,0.001503,-0.001091,0.000332,-0.002078,-0.001659,0.000137,-0.002213,0.001687,-0.000231,0.002440,-0.002430,-0.000094,0.002267,-0.000738,-0.002313,-0.000860,-0.000154,-0.000946,0.000085,-0.001889,-0.000579,0.000744,0.001096,-0.002397,-0.000976,-0.000759,0.000890,-0.001732,-0.000787,0.001393,0.002065,0.000402,0.002272,0.000477
http://dbpedia.org/ontology/BeautyQueen	-0.002562,0.001266,0.002958,-0.002512,0.001455,0.003060,-0.000212,-0.003495,0.000082,0.001322,0.000012,0.002695,-0.000482,0.000264,0.005135,-0.000837,-0.002416,-0.002774,-0.002499,0.000001,-0.000376,0.003983,-0.001703,0.001597,-0.002011,-0.000043,-0.001839,-0.001545,0.002441,0.001908,0.001976,0.003239,0.002110,-0.000273,0.000230,-0.003789,-0.002039,-0.000899,0.002824,0.000847,0.002535,-0.000780,-0.000523,-0.001388,0.001375,-0.001977,-0.002244,-0.001606,0.001195,-0.001334,0.000591,0.000832,0.001323,-0.000169,0.000667,-0.000603,-0.001236,0.000263,-0.001591,-0.004629,0.001884,-0.002604,-0.002780,0.001291,0.000650,-0.000913,0.000270,-0.000288,-0.001189,-0.001060,0.000641,-0.000983,0.000747,-0.000454,-0.001530,-0.000860,0.001212,0.002369,0.000571,-0.001079,-0.000803,-0.002238,-0.002163,0.000431,-0.000462,-0.001125,-0.001443,0.000897,-0.004080,-0.005433,0.001542,-0.002465,-0.001919,0.000592,0.002346,0.002159,-0.003140,-0.002506,-0.000162,-0.000149,-0.001356,-0.001709,-0.001281,0.000102,0.000176,-0.000790,0.001877,0.000269,-0.001267,0.001566,-0.001129,-0.002660,-0.001932,-0.000596,-0.002762,0.000705,0.000197,-0.001487,-0.000181,-0.000156,-0.001310,-0.000706,-0.002746,-0.001356,-0.001296,0.000345,-0.000677,-0.001960,0.000911,-0.000933,0.002293,0.002579,-0.003426,-0.000025,0.001178,-0.001912,-0.000537,-0.001955,-0.000988,-0.001596,-0.000156,0.000469,-0.001380,-0.002609,-0.002300,0.005473,-0.002182,-0.001579,0.000937,-0.005426,0.001867,-0.000540,0.002217,-0.004346,-0.002379,0.002616,-0.000454,-0.002573,0.002930,0.002187,-0.000305,0.002442,-0.003378,0.003318,-0.002117,-0.003680,0.000505,0.000556,-0.001357,0.001163,0.000545,-0.001546,0.003316,-0.001958,-0.001099,-0.003230,-0.000505,-0.002728,0.001002,0.001326,-0.001007,-0.000640,0.001977,0.001626,0.001548,-0.001568,0.000512,-0.001524,-0.002993,0.001330,-0.001865,0.003035,0.003488,-0.001061,-0.003486,-0.000421,-0.002310,0.001568,0.002170,-0.000679
http://dbpedia.org/ontology/BusinessPerson	0.000996,0.000224,-0.001768,-0.000587,-0.003016,0.003178,0.005557,0.001970,-0.000521,-0.004118,-0.001279,0.000111,0.004055,0.001653,-0.000232,-0.004851,0.000369,-0.002042,0.001644,-0.001900,0.000691,0.002974,0.000428,-0.002068,-0.003453,0.001736,-0.000123,-0.002187,-0.001587,-0.002928,0.000275,0.002862,-0.001756,0.000268,0.001251,0.003076,-0.000722,0.002501,0.000686,0.001933,-0.001259,0.004827,-0.005888,-0.002260,-0.000618,0.001019,-0.001113,0.000924,-0.003207,-0.001356,0.000605,-0.003426,-0.002321,-0.000253,-0.000139,0.000147,-0.001212,0.001009,-0.003274,-0.000340,-0.000115,0.001696,0.000598,0.001164,-0.000467,0.000539,-0.000511,-0.003916,0.000311,-0.001430,-0.002286,0.000758,0.001199,-0.002320,0.002151,0.000167,0.002666,-0.000431,0.002505,0.000279,0.000451,-0.000648,0.000922,0.003475,0.003097,0.001323,0.002984,0.003970,-0.002680,0.000995,-0.003371,-0.001249,0.000364,0.000527,0.001728,-0.000772,-0.001339,-0.000136,-0.003629,0.001799,0.002051,-0.003283,-0.000227,-0.003266,0.001838,-0.000886,-0.000493,-0.001349,-0.002889,0.000764,-0.000382,0.000250,-0.004828,0.000378,-0.000810,-0.000497,0.002232,-0.002932,0.002422,0.003087,0.000924,-0.002978,0.002112,-0.001049,0.001029,-0.003123,-0.001644,-0.003385,0.002069,-0.002534,0.000239,-0.000931,-0.001041,0.002603,-0.001196,0.005365,0.003915,0.001483,-0.001422,-0.001244,-0.001350,-0.000639,-0.001108,0.000743,0.000118,0.001795,-0.002010,-0.000589,0.001558,0.000871,0.001438,-0.002084,-0.000436,-0.000878,0.000542,0.002430,0.002306,-0.000173,0.000986,-0.003014,0.002978,-0.002890,0.001894,-0.002013,0.002968,-0.000107,-0.000227,-0.000057,-0.001696,-0.000112,0.000633,0.001745,0.001196,-0.001536,-0.000982,-0.005378,-0.002286,-0.002376,0.000790,0.001371,0.003531,0.001107,0.001645,0.001648,0.000105,-0.003539,0.001106,0.001955,0.000978,0.000757,0.003625,-0.002246,0.000636,0.002242,-0.002328,0.000441,-0.000252,0.001554,-0.003411,-0.000341
http://dbpedia.org/ontology/Chef	-0.000702,0.001437,0.001572,0.000577,-0.002480,0.000441,0.000715,-0.000074,-0.001363,-0.000206,-0.000923,-0.003786,-0.000064,0.002145,0.001459,0.002682,-0.001757,-0.000417,0.000793,-0.002509,-0.002783,0.001781,-0.002904,-0.000635,-0.000012,0.001692,0.000154,-0.001040,-0.002473,0.001987,-0.001965,0.002989,-0.000214,-0.000095,0.002289,0.000285,-0.000270,0.001623,0.000680,-0.000331,0.001606,-0.002484,-0.000312,0.001920,0.002971,-0.000556,-0.000112,0.003257,-0.001039,0.000705,-0.002649,-0.000486,-0.000331,0.001631,-0.001747,-0.001943,0.001010,0.001955,0.001769,0.001026,-0.000498,-0.001209,-0.003200,0.000376,0.002269,0.001285,-0.001205,0.000198,-0.001041,-0.002327,-0.000808,-0.001677,-0.000052,0.002315,-0.003488,-0.001178,-0.001288,0.001908,0.001521,-0.002931,-0.002196,0.002198,0.000769,0.000244,-0.000676,-0.003152,0.000333,-0.002311,-0.002639,-0.002364,-0.000936,0.000086,0.000234,0.001388,0.000954,0.001725,-0.001790,-0.001293,-0.001762,-0.000245,0.002115,-0.002138,0.000360,-0.003033,0.000230,-0.002758,-0.000319,0.000976,0.000158,0.003098,0.001177,-0.002274,-0.000096,0.000250,0.001592,0.001188,0.000546,-0.002150,-0.001238,-0.001051,-0.001015,-0.001620,-0.000454,0.002935,-0.002473,-0.001217,0.000896,-0.000138,0.001956,-0.000169,-0.000553,0.001587,-0.004021,0.000899,-0.001326,0.000415,-0.001133,-0.001414,-0.001402,0.001771,0.002961,0.000783,-0.002978,-0.001712,-0.000734,0.000816,-0.002716,0.000215,-0.002421,-0.001380,0.001755,0.001514,0.003341,0.001045,-0.001894,0.002130,0.000349,-0.002912,0.001509,0.001240,0.001070,-0.001742,0.000267,0.003732,0.000357,0.001342,0.000965,-0.001041,0.001620,0.000285,-0.001547,0.001317,-0.000250,-0.001332,0.000446,0.000704,-0.000016,-0.000814,0.002409,-0.001047,0.000757,0.001729,0.000682,0.002107,-0.001858,0.000037,0.001500,0.001965,-0.000315,-0.002196,-0.003058,-0.000448,0.002120,0.000202,0.001740,0.001586,0.000305,-0.001685,0.002635,0.000268
http://dbpedia.org/ontology/Cleric	-0.016250,0.008940,-0.004480,-0.005820,0.007753,-0.005270,0.004655,-0.026661,-0.029619,-0.010523,-0.019571,0.014982,-0.019764,0.006899,0.017148,0.001843,-0.033119,-0.026531,0.014383,-0.000408,-0.018035,-0.014618,-0.010401,0.027069,0.021620,-0.019538,0.018065,0.002326,-0.008756,0.011677,-0.006765,0.034417,0.006312,-0.031643,-0.010426,-0.020172,-0.009964,0.006808,-0.006203,0.017176,0.015496,-0.058225,-0.002298,0.006637,0.016141,-0.013401,-0.010916,0.054113,0.005198,0.012376,0.018902,0.001345,0.011156,-0.032842,0.004743,-0.016134,0.019924,0.004408,0.019420,-0.023867,0.019120,-0.006320,0.018429,-0.010793,-0.000854,0.019439,-0.018848,0.018543,-0.019695,0.010273,-0.005152,-0.001054,0.014926,0.003876,-0.008342,0.011528,-0.013536,0.027852,0.020023,-0.027983,-0.004906,-0.032250,-0.009512,-0.009837,-0.020194,-0.014091,-0.037945,-0.014048,-0.007657,-0.029623,0.006462,0.011365,0.005068,-0.010231,-0.013440,-0.016558,-0.031785,0.016113,-0.011076,0.023115,-0.009788,-0.016178,0.006498,-0.020756,0.019165,-0.015714,-0.003709,0.007376,-0.008208,0.001598,-0.029693,-0.014137,0.001121,0.004209,-0.007764,-0.002480,0.006563,-0.030113,-0.009597,-0.012305,-0.005974,0.007110,-0.029199,0.037737,0.014167,0.001004,0.016336,0.002504,0.003562,0.001996,0.005467,0.011858,-0.038443,-0.003720,0.024908,0.001622,-0.015838,-0.029992,-0.020201,-0.020300,0.030140,-0.000625,0.002896,0.003814,-0.017435,0.000687,-0.005550,0.016105,0.016046,-0.013916,0.009876,-0.009447,0.028364,-0.011401,-0.004511,0.016516,0.014837,-0.043535,0.008720,0.032007,0.004185,-0.001133,0.004413,0.035565,-0.003254,-0.017939,0.012822,-0.008375,-0.026413,-0.010570,-0.006120,-0.010761,-0.006278,-0.009399,-0.013678,0.018093,0.009510,0.005089,-0.004057,-0.021154,0.008459,-0.005690,0.000368,-0.015613,-0.015742,0.015633,0.026972,0.003138,-0.005116,0.006006,-0.017358,0.006038,-0.002939,0.019995,0.012876,0.001043,-0.025013,-0.008298,-0.014915,-0.013573
http://dbpedia.org/ontology/Coach	-0.000122,-0.000304,0.000665,-0.000868,-0.002473,0.001058,-0.000012,-0.001505,-0.004779,-0.001576,0.001036,-0.002549,-0.004127,0.001903,0.001947,0.002203,0.001733,-0.003295,0.001314,-0.000417,0.001210,0.001645,-0.005483,0.001656,0.000792,-0.004463,-0.000044,0.003451,-0.001061,-0.001773,-0.003478,0.000714,-0.004354,0.001021,-0.000059,-0.001044,-0.003151,-0.001979,0.001925,-0.001373,-0.000154,-0.002370,0.003191,-0.002336,-0.000197,-0.000411,-0.005181,0.004771,0.000503,0.001003,-0.000574,0.002104,0.001510,-0.002826,0.000049,-0.004108,0.000312,0.001128,0.000974,-0.005378,-0.002165,0.003505,-0.003877,-0.000813,-0.000481,0.001505,-0.000620,0.000230,-0.002525,0.001329,0.000037,-0.003913,0.001188,-0.000523,-0.002657,0.002023,0.002327,0.002503,0.000371,-0.004239,0.001109,0.002365,-0.000814,0.001207,-0.000797,-0.002973,0.002511,-0.006277,-0.004236,-0.000794,0.001492,0.001345,-0.001039,-0.000139,0.001989,0.000769,-0.005049,0.001268,0.000957,-0.002132,0.000260,0.001356,0.003019,0.000577,0.001657,-0.002877,0.002130,0.001294,-0.002074,0.002047,-0.002800,-0.002919,0.001138,-0.000774,-0.000541,-0.000052,0.004417,0.000440,-0.001621,-0.000888,0.000001,0.000118,-0.003137,0.003339,0.000994,0.000986,-0.002280,-0.000756,-0.002115,0.000628,-0.001010,0.000703,-0.003351,-0.000612,0.002278,-0.003456,-0.001757,-0.002112,0.000764,-0.000031,-0.000338,0.000863,-0.005376,-0.000006,-0.003182,0.002109,-0.000745,0.001278,-0.002415,-0.002208,0.002263,0.000526,-0.000332,-0.001608,-0.001205,-0.000808,-0.002616,-0.003319,-0.000382,0.003604,0.000519,0.000300,-0.000838,0.003863,-0.002511,-0.001196,0.001128,-0.000380,0.003727,-0.001438,-0.000837,0.001826,-0.003371,0.000120,-0.004942,0.001323,0.002066,0.001743,-0.001144,-0.003445,-0.002935,0.001930,-0.000367,0.000452,-0.003033,0.001663,0.000451,-0.000072,-0.000778,-0.000943,-0.001750,0.001778,0.000161,0.000887,-0.000524,-0.001621,-0.002692,-0.001785,0.002880,-0.001232
